fscl_yr_nb,fscl_mo_nb,fscl_mo_nm,SkuNbr,ShipToCode,Issued Quantity
2015,11,AUGUST,70334404,CD3L,2
2015,11,AUGUST,70341914,CD3L,36
2015,11,AUGUST,70342056,CD3L,24
2015,11,AUGUST,70342556,CD3L,12
2015,11,AUGUST,70345404,CD3L,6
2015,11,AUGUST,70349264,CD3L,24
2015,11,AUGUST,70352606,CD3L,3
2015,11,AUGUST,70354444,CD3L,48
2015,11,AUGUST,70355234,CD3L,12
2015,11,AUGUST,70357284,CD3L,12
2015,11,AUGUST,70359124,CD3L,24
2015,11,AUGUST,70440704,CD3L,15
2015,11,AUGUST,70554354,CD3L,36
2015,11,AUGUST,70556864,CD3L,6
2015,11,AUGUST,70661184,CD3L,12
2015,11,AUGUST,70663314,CD3L,6
2015,11,AUGUST,70668814,CD3L,24
2015,11,AUGUST,70771944,CD3L,0
2015,11,AUGUST,73770054,CD3L,6
2015,11,AUGUST,74745234,3L,672
2015,11,AUGUST,74773074,CD3L,138
2015,11,AUGUST,78771204,CD3L,6
2015,11,AUGUST,79NR1476,3L,50
2015,11,AUGUST,80807362,3D,3360
2015,11,AUGUST,80807365,3D,14256
2015,11,AUGUST,81BL1480,CD3L,2
2015,11,AUGUST,81CN2075,CD3L,8
2015,11,AUGUST,81NR0636,CD3L,2
2015,11,AUGUST,81NR3166,CD3L,3
2015,11,AUGUST,81NR3406,CD3L,3
2015,11,AUGUST,81NR5356,CD3L,1
2015,11,AUGUST,83134904,CD3L,60
2015,11,AUGUST,83136444,CD3L,1
2015,11,AUGUST,1771001,CD3P,43
2015,11,AUGUST,1771001,CD3P,86
2015,7,APRIL,9120106,3D,10
2015,7,APRIL,9150028,3D,0
2015,7,APRIL,9150352,3D,138
2015,7,APRIL,9150826,3D,984
2015,7,APRIL,9164016,3D,15
2015,7,APRIL,9770405,CD3D,14
2015,7,APRIL,10130007,3D,320
2015,7,APRIL,10140010,3D,1050
2015,7,APRIL,10772012,CD3D,2
2015,7,APRIL,70110354,3L,180
2015,7,APRIL,70111984,3L,12
2015,7,APRIL,70333014,CD3L,6
2015,7,APRIL,70338984,CD3L,12
2015,7,APRIL,70341954,CD3L,12
2015,7,APRIL,70343284,CD3L,24
2015,7,APRIL,70344514,CD3L,48
2015,7,APRIL,70346124,CD3L,48
2015,7,APRIL,70348724,CD3L,12
2015,7,APRIL,70348864,CD3L,24
2015,7,APRIL,70349794,CD3L,24
2015,7,APRIL,70351004,CD3L,0
2015,7,APRIL,70352394,CD3L,72
2015,7,APRIL,70352844,CD3L,10
2015,7,APRIL,70353924,CD3L,3
2015,7,APRIL,70354804,CD3L,24
2015,7,APRIL,70355504,CD3L,12
2015,7,APRIL,70356204,CD3L,24
2015,7,APRIL,70440126,CD3L,24
2015,7,APRIL,70444394,CD3L,51
2015,7,APRIL,70448034,CD3L,0
2015,7,APRIL,70448544,CD3L,2
2015,7,APRIL,70449534,CD3L,12
2015,7,APRIL,70449624,CD3L,24
2015,7,APRIL,70551534,CD3L,60
2015,7,APRIL,70555024,CD3L,6
2015,7,APRIL,70660716,CD3L,1
2015,7,APRIL,70665814,CD3L,36
2015,7,APRIL,70667724,CD3L,36
2015,7,APRIL,70774014,CD3L,107
2015,7,APRIL,70774024,CD3L,2
2015,7,APRIL,70775774,CD3L,9
2015,7,APRIL,70777184,CD3L,60
2015,7,APRIL,71770024,CD3L,1
2015,7,APRIL,73770073,CD3L,4
2015,11,AUGUST,7773039,CD3D,15
2015,11,AUGUST,7777002,CD3P,2
2015,11,AUGUST,9150809,3D,960
2015,11,AUGUST,70119474,3L,672
2015,11,AUGUST,70332204,CD3L,24
2015,11,AUGUST,70336924,CD3L,6
2015,11,AUGUST,70337864,CD3L,12
2015,11,AUGUST,70347464,CD3L,12
2015,11,AUGUST,70351524,CD3L,24
2015,11,AUGUST,70352403,CD3L,13
2015,11,AUGUST,70354284,CD3L,60
2015,11,AUGUST,70354644,CD3L,11
2015,11,AUGUST,70355524,CD3L,12
2015,11,AUGUST,70441214,CD3L,12
2015,11,AUGUST,70442854,CD3L,24
2015,11,AUGUST,70443854,CD3L,12
2015,11,AUGUST,70555834,CD3L,24
2015,11,AUGUST,70660524,CD3L,24
2015,11,AUGUST,70669894,CD3L,6
2015,11,AUGUST,70770664,CD3L,6
2015,7,APRIL,77115692,3L,120
2015,7,APRIL,78770854,CD3L,55
2015,7,APRIL,78776003,CD3L,4
2015,7,APRIL,78776283,CD3L,0
2015,7,APRIL,78778154,CD3L,60
2015,7,APRIL,79BL2380,3L,136
2015,7,APRIL,79BL8880,3L,408
2015,7,APRIL,79CN1475,3L,0
2015,7,APRIL,79NR2946,3L,25
2015,7,APRIL,79NR7356,3L,360
2015,7,APRIL,79NR8706,3L,600
2015,7,APRIL,80770506,CD3M,3
2015,7,APRIL,81BL1400,CD3L,32
2015,7,APRIL,81BL1540,CD3L,34
2015,7,APRIL,81BL2410,CD3L,11
2015,7,APRIL,81NR0154,CD3L,7
2015,7,APRIL,81NR3416,CD3L,64
2015,7,APRIL,81NR3646,CD3L,1
2015,7,APRIL,81NR4556,CD3L,10
2015,7,APRIL,81NR9506,CD3L,1
2015,7,APRIL,83137227,CD3L,3
2015,7,APRIL,83137344,CD3L,2
2015,7,APRIL,83745224,CD3L,1
2015,7,APRIL,83745463,CD3L,2
2015,11,AUGUST,1771001,CD3P,12
2015,11,AUGUST,2115001,3P,15400
2015,11,AUGUST,2115021,3P,2100
2015,11,AUGUST,2770006,CD3P,1400
2015,11,AUGUST,2770024,CD3P,76
2015,11,AUGUST,6140085,3D,720
2015,11,AUGUST,6167364,3D,70
2015,11,AUGUST,6770351,CD3D,2
2015,11,AUGUST,6770433,CD3D,2
2015,11,AUGUST,6771000,CD3D,10
2015,11,AUGUST,6771000,CD3D,15
2015,11,AUGUST,6771000,CD3D,10
2015,11,AUGUST,6771536,CD3P,3
2015,11,AUGUST,6772184,CD3D,2
2015,11,AUGUST,6772195,CD3D,14
2015,11,AUGUST,6772196,CD3D,7
2015,11,AUGUST,6775426,CD3D,4
2015,11,AUGUST,4120004,3P,64
2015,11,AUGUST,4120011,3P,112
2015,11,AUGUST,4126005,3P,440
2015,11,AUGUST,4127042,3P,1760
2015,11,AUGUST,4771000,CD3P,6
2015,11,AUGUST,4771000,CD3P,1
2015,11,AUGUST,5173003,3P,72
2015,11,AUGUST,5173051,3P,300
2015,11,AUGUST,5173074,3P,440
2015,11,AUGUST,5174000,3P,225
2015,11,AUGUST,6110153,3D,44
2015,11,AUGUST,6120030,3D,56
2015,11,AUGUST,6140047,3D,50
2015,11,AUGUST,6140213,3D,300
2015,11,AUGUST,6160345,3D,12
2015,11,AUGUST,6162513,3P,24
2015,7,APRIL,7771000,CD3P,4
2015,7,APRIL,9770009,CD3D,32
2015,7,APRIL,9771002,CD3D,15
2015,7,APRIL,9772109,CD3D,44
2015,7,APRIL,10130036,3D,1440
2015,7,APRIL,7771000,CD3P,562
2015,7,APRIL,9120095,3D,360
2015,7,APRIL,9150482,3D,30
2015,7,APRIL,10120002,3D,30
2015,7,APRIL,10770062,CD3D,4
2015,7,APRIL,10771000,CD3D,1
2015,7,APRIL,70114294,3L,240
2015,7,APRIL,70118324,3L,48
2015,7,APRIL,70122374,3L,240
2015,7,APRIL,70123654,3L,132
2015,7,APRIL,70343754,CD3L,108
2015,7,APRIL,70346394,CD3L,0
2015,7,APRIL,70347594,CD3L,12
2015,7,APRIL,70347884,CD3L,12
2015,7,APRIL,70349114,CD3L,12
2015,7,APRIL,70350724,CD3L,12
2015,7,APRIL,70356354,CD3L,24
2015,7,APRIL,70356864,CD3L,12
2015,7,APRIL,70358164,CD3L,0
2015,7,APRIL,70440146,CD3L,84
2015,7,APRIL,70442204,CD3L,0
2015,7,APRIL,70552476,CD3L,12
2015,7,APRIL,70552674,CD3L,4
2015,7,APRIL,70554984,CD3L,0
2015,7,APRIL,70555564,CD3L,1
2015,7,APRIL,70556414,CD3L,0
2015,7,APRIL,70557394,CD3L,18
2015,7,APRIL,70557895,CD3L,18
2015,7,APRIL,70559994,CD3L,1146
2015,7,APRIL,70666604,CD3L,12
2015,7,APRIL,70666934,CD3L,24
2015,7,APRIL,70668094,CD3L,36
2015,7,APRIL,70668404,CD3L,78
2015,7,APRIL,70770934,CD3L,12
2015,11,AUGUST,2770024,CD3P,698
2015,11,AUGUST,4771000,CD3P,2
2015,11,AUGUST,4771000,CD3P,6
2015,11,AUGUST,4771003,CD3P,26
2015,11,AUGUST,4772800,CD3P,68
2015,11,AUGUST,5175004,3P,894
2015,11,AUGUST,6110140,3D,376
2015,11,AUGUST,6136031,3D,120
2015,11,AUGUST,6140020,3D,120
2015,11,AUGUST,6140108,3D,162
2015,11,AUGUST,6142007,3D,270
2015,11,AUGUST,6159187,3D,20
2015,11,AUGUST,6160040,3D,240
2015,11,AUGUST,6160047,3P,48
2015,7,APRIL,81NR0356,CD3L,3
2015,7,APRIL,81NR1876,CD3L,1
2015,7,APRIL,81NR3646,CD3L,2
2015,7,APRIL,81NR9387,CD3L,3
2015,7,APRIL,83108874,CD3L,1
2015,7,APRIL,83108894,CD3L,1
2015,7,APRIL,83109284,CD3L,1
2015,7,APRIL,83137227,CD3L,1
2015,7,APRIL,2127000,3P,4166
2015,7,APRIL,3771000,CD3P,16
2015,7,APRIL,4770132,CD3P,10
2015,7,APRIL,4770203,CD3P,13
2015,7,APRIL,4771000,CD3P,1
2015,7,APRIL,4771000,CD3P,1
2015,7,APRIL,4771002,CD3P,1
2015,7,APRIL,4771003,CD3P,0
2015,7,APRIL,4771003,CD3P,1
2015,7,APRIL,10110222,3D,96
2015,7,APRIL,10140004,3D,30
2015,7,APRIL,70111296,3L,1200
2015,7,APRIL,70111924,3L,60
2015,7,APRIL,70119702,3L,720
2015,7,APRIL,70120114,3L,1344
2015,7,APRIL,70330364,CD3L,5
2015,7,APRIL,70332654,CD3L,4
2015,7,APRIL,70332934,CD3L,374
2015,7,APRIL,70339064,CD3L,0
2015,7,APRIL,70339634,CD3L,12
2015,7,APRIL,70342394,CD3L,10
2015,7,APRIL,70347602,CD3L,210
2015,7,APRIL,70347904,CD3L,18
2015,7,APRIL,70348174,CD3L,0
2015,7,APRIL,70348444,CD3L,6
2015,7,APRIL,70350504,CD3L,36
2015,7,APRIL,70352054,CD3L,48
2015,7,APRIL,70352303,CD3L,120
2015,7,APRIL,70352904,CD3L,36
2015,7,APRIL,70353104,CD3L,6
2015,7,APRIL,70354034,CD3L,36
2015,7,APRIL,70354044,CD3L,48
2015,7,APRIL,70354284,CD3L,252
2015,7,APRIL,70355824,CD3L,3
2015,7,APRIL,70356314,CD3L,36
2015,7,APRIL,70356404,CD3L,24
2015,7,APRIL,70358204,CD3L,6
2015,7,APRIL,70440264,CD3L,14
2015,7,APRIL,70443854,CD3L,12
2015,7,APRIL,70443944,CD3L,2
2015,7,APRIL,70448934,CD3L,0
2015,7,APRIL,70448942,CD3L,54
2015,7,APRIL,70553554,CD3L,0
2015,7,APRIL,70553654,CD3L,36
2015,7,APRIL,70554566,CD3L,66
2015,7,APRIL,70663344,CD3L,12
2015,7,APRIL,70665066,CD3L,6
2015,7,APRIL,70667204,CD3L,24
2015,7,APRIL,70669954,CD3L,36
2015,7,APRIL,70772524,CD3L,72
2015,7,APRIL,70775744,CD3L,12
2015,7,APRIL,70777944,CD3L,36
2015,7,APRIL,70NR0426,3L,25
2015,11,AUGUST,9110302,3D,36
2015,11,AUGUST,9150804,3D,72
2015,11,AUGUST,9771322,CD3D,2
2015,11,AUGUST,10110025,3D,768
2015,11,AUGUST,70343644,CD3L,12
2015,11,AUGUST,70351184,CD3L,12
2015,11,AUGUST,70354204,CD3L,12
2015,11,AUGUST,70355024,CD3L,96
2015,11,AUGUST,70448174,CD3L,12
2015,11,AUGUST,70449804,CD3L,12
2015,11,AUGUST,70551514,CD3L,24
2015,11,AUGUST,70663494,CD3L,24
2015,11,AUGUST,70772034,CD3L,12
2015,11,AUGUST,70775274,CD3L,36
2015,11,AUGUST,70778144,CD3L,36
2015,11,AUGUST,70778744,CD3L,12
2015,11,AUGUST,71770264,CD3L,1
2015,11,AUGUST,74770123,CD3L,3
